"Year","StockKeyLabel","FisheriesGuild","EcoRegion","EcoGuild","METRIC","stockValue"
1984,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",1.63199922178988
1985,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",1.57002256809339
1986,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",1.42472918287938
1987,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",1.43542101167315
1988,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",1.4044280155642
1989,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",1.29738754863813
1990,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",1.31917431906615
1991,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",1.2552607003891
1992,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",1.12463891050584
1993,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",0.983020622568093
1994,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",0.85708326848249
1995,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",0.855576653696498
1996,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",0.814032684824903
1997,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",0.808571595330739
1998,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",0.820646692607004
1999,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",0.877024124513619
2000,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",0.848723346303502
2001,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",0.801402723735409
2002,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",0.733789883268482
2003,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",0.743269649805448
2004,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",0.937956809338521
2005,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",0.883205058365759
2006,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",0.862217898832685
2007,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",0.940588326848249
2008,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",1.16187509727626
2009,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",1.41402879377432
2010,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",1.56635525291829
2011,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",1.86569610894942
2012,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",1.70757470817121
2013,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",1.59427548638132
2014,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",1.6070579766537
2015,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",1.54186887159533
2016,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",1.37246498054475
2017,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",1.1990046692607
2018,"mac.27.nea","pelagic","Bay of Biscay and the Iberian Coast Ecoregion","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - pelagic stocks","SSB_MSYBtrigger",0.915924902723735
1984,"meg.27.7b-k8abd","benthic","Bay of Biscay and the Iberian Coast Ecoregion","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - benthic stocks","SSB_MSYBtrigger",1.67705741626794
1985,"meg.27.7b-k8abd","benthic","Bay of Biscay and the Iberian Coast Ecoregion","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - benthic stocks","SSB_MSYBtrigger",1.69667464114833
1986,"meg.27.7b-k8abd","benthic","Bay of Biscay and the Iberian Coast Ecoregion","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - benthic stocks","SSB_MSYBtrigger",1.71045454545455
1987,"meg.27.7b-k8abd","benthic","Bay of Biscay and the Iberian Coast Ecoregion","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - benthic stocks","SSB_MSYBtrigger",1.79234449760766
1988,"meg.27.7b-k8abd","benthic","Bay of Biscay and the Iberian Coast Ecoregion","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - benthic stocks","SSB_MSYBtrigger",1.5661961722488
1989,"meg.27.7b-k8abd","benthic","Bay of Biscay and the Iberian Coast Ecoregion","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - benthic stocks","SSB_MSYBtrigger",1.31901913875598
1990,"meg.27.7b-k8abd","benthic","Bay of Biscay and the Iberian Coast Ecoregion","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - benthic stocks","SSB_MSYBtrigger",1.12866028708134
1991,"meg.27.7b-k8abd","benthic","Bay of Biscay and the Iberian Coast Ecoregion","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - benthic stocks","SSB_MSYBtrigger",1.15877990430622
1992,"meg.27.7b-k8abd","benthic","Bay of Biscay and the Iberian Coast Ecoregion","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - benthic stocks","SSB_MSYBtrigger",1.1949043062201
1993,"meg.27.7b-k8abd","benthic","Bay of Biscay and the Iberian Coast Ecoregion","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - benthic stocks","SSB_MSYBtrigger",1.29758373205742
1994,"meg.27.7b-k8abd","benthic","Bay of Biscay and the Iberian Coast Ecoregion","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - benthic stocks","SSB_MSYBtrigger",1.27179425837321
1995,"meg.27.7b-k8abd","benthic","Bay of Biscay and the Iberian Coast Ecoregion","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - benthic stocks","SSB_MSYBtrigger",1.41526315789474
1996,"meg.27.7b-k8abd","benthic","Bay of Biscay and the Iberian Coast Ecoregion","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - benthic stocks","SSB_MSYBtrigger",1.26961722488038
1997,"meg.27.7b-k8abd","benthic","Bay of Biscay and the Iberian Coast Ecoregion","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - benthic stocks","SSB_MSYBtrigger",1.34897129186603
1998,"meg.27.7b-k8abd","benthic","Bay of Biscay and the Iberian Coast Ecoregion","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - benthic stocks","SSB_MSYBtrigger",1.40703349282297
1999,"meg.27.7b-k8abd","benthic","Bay of Biscay and the Iberian Coast Ecoregion","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - benthic stocks","SSB_MSYBtrigger",1.1816028708134
2000,"meg.27.7b-k8abd","benthic","Bay of Biscay and the Iberian Coast Ecoregion","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - benthic stocks","SSB_MSYBtrigger",1.20255980861244
2001,"meg.27.7b-k8abd","benthic","Bay of Biscay and the Iberian Coast Ecoregion","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - benthic stocks","SSB_MSYBtrigger",1.24361244019139
2002,"meg.27.7b-k8abd","benthic","Bay of Biscay and the Iberian Coast Ecoregion","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - benthic stocks","SSB_MSYBtrigger",1.14083732057416
2003,"meg.27.7b-k8abd","benthic","Bay of Biscay and the Iberian Coast Ecoregion","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - benthic stocks","SSB_MSYBtrigger",1.06952153110048
2004,"meg.27.7b-k8abd","benthic","Bay of Biscay and the Iberian Coast Ecoregion","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion - benthic stocks","SSB_MSYBtrigger",0.947942583732057
